TimeStamp,HMD_PositionX,HMD_PositionY,HMD_PositionZ,HMD_RotationX,HMD_RotationY,HMD_RotationZ,HMD_RotationW,HMD_VelocityX,HMD_VelocityY,HMD_VelocityZ,left_Controller_PositionX,left_Controller_PositionY,left_Controller_PositionZ,left_Controller_RotationX,left_Controller_RotationY,left_Controller_RotationZ,left_Controller_RotationW,left_Controller_VelocityX,left_Controller_VelocityY,left_Controller_VelocityZ,right_Controller_PositionX,right_Controller_PositionY,right_Controller_PositionZ,right_Controller_RotationX,right_Controller_RotationY,right_Controller_RotationZ,right_Controller_RotationW,right_Controller_VelocityX,right_Controller_VelocityY,right_Controller_VelocityZ,left_Hand_PositionX,left_Hand_PositionY,left_Hand_PositionZ,left_Hand_RotationX,left_Hand_RotationY,left_Hand_RotationZ,left_Hand_RotationW,right_Hand_PositionX,right_Hand_PositionY,right_Hand_PositionZ,right_Hand_RotationX,right_Hand_RotationY,right_Hand_RotationZ,right_Hand_RotationW,L_Wrist_PositionX,L_Wrist_PositionY,L_Wrist_PositionZ,L_Wrist_RotationX,L_Wrist_RotationY,L_Wrist_RotationZ,L_Wrist_RotationW,L_Palm_PositionX,L_Palm_PositionY,L_Palm_PositionZ,L_Palm_RotationX,L_Palm_RotationY,L_Palm_RotationZ,L_Palm_RotationW,L_ThumbMetacarpal_PositionX,L_ThumbMetacarpal_PositionY,L_ThumbMetacarpal_PositionZ,L_ThumbMetacarpal_RotationX,L_ThumbMetacarpal_RotationY,L_ThumbMetacarpal_RotationZ,L_ThumbMetacarpal_RotationW,L_ThumbProximal_PositionX,L_ThumbProximal_PositionY,L_ThumbProximal_PositionZ,L_ThumbProximal_RotationX,L_ThumbProximal_RotationY,L_ThumbProximal_RotationZ,L_ThumbProximal_RotationW,L_ThumbDistal_PositionX,L_ThumbDistal_PositionY,L_ThumbDistal_PositionZ,L_ThumbDistal_RotationX,L_ThumbDistal_RotationY,L_ThumbDistal_RotationZ,L_ThumbDistal_RotationW,L_ThumbTip_PositionX,L_ThumbTip_PositionY,L_ThumbTip_PositionZ,L_ThumbTip_RotationX,L_ThumbTip_RotationY,L_ThumbTip_RotationZ,L_ThumbTip_RotationW,L_IndexMetacarpal_PositionX,L_IndexMetacarpal_PositionY,L_IndexMetacarpal_PositionZ,L_IndexMetacarpal_RotationX,L_IndexMetacarpal_RotationY,L_IndexMetacarpal_RotationZ,L_IndexMetacarpal_RotationW,L_IndexProximal_PositionX,L_IndexProximal_PositionY,L_IndexProximal_PositionZ,L_IndexProximal_RotationX,L_IndexProximal_RotationY,L_IndexProximal_RotationZ,L_IndexProximal_RotationW,L_IndexIntermediate_PositionX,L_IndexIntermediate_PositionY,L_IndexIntermediate_PositionZ,L_IndexIntermediate_RotationX,L_IndexIntermediate_RotationY,L_IndexIntermediate_RotationZ,L_IndexIntermediate_RotationW,L_IndexDistal_PositionX,L_IndexDistal_PositionY,L_IndexDistal_PositionZ,L_IndexDistal_RotationX,L_IndexDistal_RotationY,L_IndexDistal_RotationZ,L_IndexDistal_RotationW,L_IndexTip_PositionX,L_IndexTip_PositionY,L_IndexTip_PositionZ,L_IndexTip_RotationX,L_IndexTip_RotationY,L_IndexTip_RotationZ,L_IndexTip_RotationW,L_MiddleMetacarpal_PositionX,L_MiddleMetacarpal_PositionY,L_MiddleMetacarpal_PositionZ,L_MiddleMetacarpal_RotationX,L_MiddleMetacarpal_RotationY,L_MiddleMetacarpal_RotationZ,L_MiddleMetacarpal_RotationW,L_MiddleProximal_PositionX,L_MiddleProximal_PositionY,L_MiddleProximal_PositionZ,L_MiddleProximal_RotationX,L_MiddleProximal_RotationY,L_MiddleProximal_RotationZ,L_MiddleProximal_RotationW,L_MiddleIntermediate_PositionX,L_MiddleIntermediate_PositionY,L_MiddleIntermediate_PositionZ,L_MiddleIntermediate_RotationX,L_MiddleIntermediate_RotationY,L_MiddleIntermediate_RotationZ,L_MiddleIntermediate_RotationW,L_MiddleDistal_PositionX,L_MiddleDistal_PositionY,L_MiddleDistal_PositionZ,L_MiddleDistal_RotationX,L_MiddleDistal_RotationY,L_MiddleDistal_RotationZ,L_MiddleDistal_RotationW,L_MiddleTip_PositionX,L_MiddleTip_PositionY,L_MiddleTip_PositionZ,L_MiddleTip_RotationX,L_MiddleTip_RotationY,L_MiddleTip_RotationZ,L_MiddleTip_RotationW,L_RingMetacarpal_PositionX,L_RingMetacarpal_PositionY,L_RingMetacarpal_PositionZ,L_RingMetacarpal_RotationX,L_RingMetacarpal_RotationY,L_RingMetacarpal_RotationZ,L_RingMetacarpal_RotationW,L_RingProximal_PositionX,L_RingProximal_PositionY,L_RingProximal_PositionZ,L_RingProximal_RotationX,L_RingProximal_RotationY,L_RingProximal_RotationZ,L_RingProximal_RotationW,L_RingIntermediate_PositionX,L_RingIntermediate_PositionY,L_RingIntermediate_PositionZ,L_RingIntermediate_RotationX,L_RingIntermediate_RotationY,L_RingIntermediate_RotationZ,L_RingIntermediate_RotationW,L_RingDistal_PositionX,L_RingDistal_PositionY,L_RingDistal_PositionZ,L_RingDistal_RotationX,L_RingDistal_RotationY,L_RingDistal_RotationZ,L_RingDistal_RotationW,L_RingTip_PositionX,L_RingTip_PositionY,L_RingTip_PositionZ,L_RingTip_RotationX,L_RingTip_RotationY,L_RingTip_RotationZ,L_RingTip_RotationW,L_LittleMetacarpal_PositionX,L_LittleMetacarpal_PositionY,L_LittleMetacarpal_PositionZ,L_LittleMetacarpal_RotationX,L_LittleMetacarpal_RotationY,L_LittleMetacarpal_RotationZ,L_LittleMetacarpal_RotationW,L_LittleProximal_PositionX,L_LittleProximal_PositionY,L_LittleProximal_PositionZ,L_LittleProximal_RotationX,L_LittleProximal_RotationY,L_LittleProximal_RotationZ,L_LittleProximal_RotationW,L_LittleIntermediate_PositionX,L_LittleIntermediate_PositionY,L_LittleIntermediate_PositionZ,L_LittleIntermediate_RotationX,L_LittleIntermediate_RotationY,L_LittleIntermediate_RotationZ,L_LittleIntermediate_RotationW,L_LittleDistal_PositionX,L_LittleDistal_PositionY,L_LittleDistal_PositionZ,L_LittleDistal_RotationX,L_LittleDistal_RotationY,L_LittleDistal_RotationZ,L_LittleDistal_RotationW,L_LittleTip_PositionX,L_LittleTip_PositionY,L_LittleTip_PositionZ,L_LittleTip_RotationX,L_LittleTip_RotationY,L_LittleTip_RotationZ,L_LittleTip_RotationW,R_Wrist_PositionX,R_Wrist_PositionY,R_Wrist_PositionZ,R_Wrist_RotationX,R_Wrist_RotationY,R_Wrist_RotationZ,R_Wrist_RotationW,R_Palm_PositionX,R_Palm_PositionY,R_Palm_PositionZ,R_Palm_RotationX,R_Palm_RotationY,R_Palm_RotationZ,R_Palm_RotationW,R_ThumbMetacarpal_PositionX,R_ThumbMetacarpal_PositionY,R_ThumbMetacarpal_PositionZ,R_ThumbMetacarpal_RotationX,R_ThumbMetacarpal_RotationY,R_ThumbMetacarpal_RotationZ,R_ThumbMetacarpal_RotationW,R_ThumbProximal_PositionX,R_ThumbProximal_PositionY,R_ThumbProximal_PositionZ,R_ThumbProximal_RotationX,R_ThumbProximal_RotationY,R_ThumbProximal_RotationZ,R_ThumbProximal_RotationW,R_ThumbDistal_PositionX,R_ThumbDistal_PositionY,R_ThumbDistal_PositionZ,R_ThumbDistal_RotationX,R_ThumbDistal_RotationY,R_ThumbDistal_RotationZ,R_ThumbDistal_RotationW,R_ThumbTip_PositionX,R_ThumbTip_PositionY,R_ThumbTip_PositionZ,R_ThumbTip_RotationX,R_ThumbTip_RotationY,R_ThumbTip_RotationZ,R_ThumbTip_RotationW,R_IndexMetacarpal_PositionX,R_IndexMetacarpal_PositionY,R_IndexMetacarpal_PositionZ,R_IndexMetacarpal_RotationX,R_IndexMetacarpal_RotationY,R_IndexMetacarpal_RotationZ,R_IndexMetacarpal_RotationW,R_IndexProximal_PositionX,R_IndexProximal_PositionY,R_IndexProximal_PositionZ,R_IndexProximal_RotationX,R_IndexProximal_RotationY,R_IndexProximal_RotationZ,R_IndexProximal_RotationW,R_IndexIntermediate_PositionX,R_IndexIntermediate_PositionY,R_IndexIntermediate_PositionZ,R_IndexIntermediate_RotationX,R_IndexIntermediate_RotationY,R_IndexIntermediate_RotationZ,R_IndexIntermediate_RotationW,R_IndexDistal_PositionX,R_IndexDistal_PositionY,R_IndexDistal_PositionZ,R_IndexDistal_RotationX,R_IndexDistal_RotationY,R_IndexDistal_RotationZ,R_IndexDistal_RotationW,R_IndexTip_PositionX,R_IndexTip_PositionY,R_IndexTip_PositionZ,R_IndexTip_RotationX,R_IndexTip_RotationY,R_IndexTip_RotationZ,R_IndexTip_RotationW,R_MiddleMetacarpal_PositionX,R_MiddleMetacarpal_PositionY,R_MiddleMetacarpal_PositionZ,R_MiddleMetacarpal_RotationX,R_MiddleMetacarpal_RotationY,R_MiddleMetacarpal_RotationZ,R_MiddleMetacarpal_RotationW,R_MiddleProximal_PositionX,R_MiddleProximal_PositionY,R_MiddleProximal_PositionZ,R_MiddleProximal_RotationX,R_MiddleProximal_RotationY,R_MiddleProximal_RotationZ,R_MiddleProximal_RotationW,R_MiddleIntermediate_PositionX,R_MiddleIntermediate_PositionY,R_MiddleIntermediate_PositionZ,R_MiddleIntermediate_RotationX,R_MiddleIntermediate_RotationY,R_MiddleIntermediate_RotationZ,R_MiddleIntermediate_RotationW,R_MiddleDistal_PositionX,R_MiddleDistal_PositionY,R_MiddleDistal_PositionZ,R_MiddleDistal_RotationX,R_MiddleDistal_RotationY,R_MiddleDistal_RotationZ,R_MiddleDistal_RotationW,R_MiddleTip_PositionX,R_MiddleTip_PositionY,R_MiddleTip_PositionZ,R_MiddleTip_RotationX,R_MiddleTip_RotationY,R_MiddleTip_RotationZ,R_MiddleTip_RotationW,R_RingMetacarpal_PositionX,R_RingMetacarpal_PositionY,R_RingMetacarpal_PositionZ,R_RingMetacarpal_RotationX,R_RingMetacarpal_RotationY,R_RingMetacarpal_RotationZ,R_RingMetacarpal_RotationW,R_RingProximal_PositionX,R_RingProximal_PositionY,R_RingProximal_PositionZ,R_RingProximal_RotationX,R_RingProximal_RotationY,R_RingProximal_RotationZ,R_RingProximal_RotationW,R_RingIntermediate_PositionX,R_RingIntermediate_PositionY,R_RingIntermediate_PositionZ,R_RingIntermediate_RotationX,R_RingIntermediate_RotationY,R_RingIntermediate_RotationZ,R_RingIntermediate_RotationW,R_RingDistal_PositionX,R_RingDistal_PositionY,R_RingDistal_PositionZ,R_RingDistal_RotationX,R_RingDistal_RotationY,R_RingDistal_RotationZ,R_RingDistal_RotationW,R_RingTip_PositionX,R_RingTip_PositionY,R_RingTip_PositionZ,R_RingTip_RotationX,R_RingTip_RotationY,R_RingTip_RotationZ,R_RingTip_RotationW,R_LittleMetacarpal_PositionX,R_LittleMetacarpal_PositionY,R_LittleMetacarpal_PositionZ,R_LittleMetacarpal_RotationX,R_LittleMetacarpal_RotationY,R_LittleMetacarpal_RotationZ,R_LittleMetacarpal_RotationW,R_LittleProximal_PositionX,R_LittleProximal_PositionY,R_LittleProximal_PositionZ,R_LittleProximal_RotationX,R_LittleProximal_RotationY,R_LittleProximal_RotationZ,R_LittleProximal_RotationW,R_LittleIntermediate_PositionX,R_LittleIntermediate_PositionY,R_LittleIntermediate_PositionZ,R_LittleIntermediate_RotationX,R_LittleIntermediate_RotationY,R_LittleIntermediate_RotationZ,R_LittleIntermediate_RotationW,R_LittleDistal_PositionX,R_LittleDistal_PositionY,R_LittleDistal_PositionZ,R_LittleDistal_RotationX,R_LittleDistal_RotationY,R_LittleDistal_RotationZ,R_LittleDistal_RotationW,R_LittleTip_PositionX,R_LittleTip_PositionY,R_LittleTip_PositionZ,R_LittleTip_RotationX,R_LittleTip_RotationY,R_LittleTip_RotationZ,R_LittleTip_RotationW,
1712846037448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
1712846038614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
